Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,178.320007,179.089996,175.839996,177.740005,172.506775,1930700
2022-01-04,178.479996,181.259995,178.029999,180.229996,174.923447,2522200
2022-01-05,177.130005,181.779999,177.000000,179.490005,174.205261,2952400
2022-01-06,180.880005,181.279999,177.539993,178.000000,172.759094,2505400
2022-01-07,178.130005,180.490005,177.220001,179.949997,174.651703,2800200
2022-01-10,179.449997,179.830002,176.779999,177.410004,172.186493,2318000
2022-01-11,178.000000,179.550003,176.419998,178.979996,173.710266,2264200
2022-01-12,179.000000,180.009995,178.589996,179.419998,174.137283,1728500
2022-01-13,179.880005,181.339996,179.029999,181.020004,175.690201,2094700
2022-01-14,180.860001,180.860001,177.669998,178.740005,173.477325,2286100
2022-01-18,178.179993,178.550003,176.169998,178.279999,173.030884,2410600
2022-01-19,179.830002,180.869995,177.630005,178.479996,173.224976,1968600
2022-01-20,178.580002,179.220001,173.309998,173.570007,168.459549,2817300
2022-01-21,173.399994,176.020004,172.559998,172.649994,167.566635,3479100
2022-01-24,171.860001,173.210007,168.830002,172.800003,167.712219,4711700
2022-01-25,173.529999,174.559998,168.009995,173.750000,168.634247,5051100
2022-01-26,174.279999,175.250000,168.199997,169.300003,164.315262,4410000
2022-01-27,169.100006,172.119995,168.440002,170.160004,165.149963,2782800
2022-01-28,168.389999,168.750000,160.539993,163.100006,158.297806,6221600
2022-01-31,162.699997,166.289993,161.589996,166.020004,161.131836,5090400
2022-02-01,165.589996,167.960007,164.759995,167.429993,162.500320,2987900
2022-02-02,167.800003,169.250000,165.800003,166.660004,161.753021,3191300
2022-02-03,166.259995,166.729996,164.100006,164.389999,159.549835,2608700
2022-02-04,163.789993,164.740005,160.100006,160.729996,155.997574,4046500
2022-02-07,160.750000,162.309998,160.009995,161.169998,156.424637,2441100
2022-02-08,161.429993,163.110001,160.320007,162.410004,157.628128,2373900
2022-02-09,163.550003,164.259995,161.929993,163.639999,158.821915,2143600
2022-02-10,162.009995,162.789993,159.020004,159.740005,155.036758,3633200
2022-02-11,160.160004,161.600006,158.800003,159.539993,154.842621,3632700
2022-02-14,159.350006,159.589996,155.360001,158.009995,153.357681,4634400
2022-02-15,158.720001,159.080002,156.250000,157.339996,152.707397,3335800
2022-02-16,157.000000,158.000000,154.110001,155.630005,151.047760,4470000
2022-02-17,150.850006,151.470001,148.479996,148.639999,145.658096,6207700
2022-02-18,148.199997,149.710007,147.240005,147.619995,144.658554,5018800
2022-02-22,148.199997,148.509995,145.880005,146.750000,143.806015,4509100
2022-02-23,146.750000,147.330002,144.130005,144.380005,141.483566,3846600
2022-02-24,142.100006,143.889999,139.740005,143.699997,140.817200,6107100
2022-02-25,144.410004,151.759995,144.350006,150.509995,147.490570,6732700
2022-02-28,149.289993,149.630005,146.750000,148.649994,145.667892,4215300
2022-03-01,148.580002,149.020004,144.149994,144.750000,141.846130,3313900
2022-03-02,145.610001,148.369995,144.919998,147.220001,144.266586,3734600
2022-03-03,148.520004,149.990005,147.520004,148.300003,145.324905,3804200
2022-03-04,146.160004,147.690002,145.740005,146.729996,143.786407,3235200
2022-03-07,145.740005,145.740005,142.570007,143.279999,140.405624,4554000
2022-03-08,145.240005,149.470001,143.259995,145.399994,142.483093,4605300
2022-03-09,147.860001,149.259995,146.490005,146.600006,143.659027,3337300
2022-03-10,145.339996,145.960007,143.330002,143.929993,141.042587,3794000
2022-03-11,143.470001,144.479996,140.830002,140.960007,138.132172,4149400
2022-03-14,141.449997,145.289993,141.449997,143.479996,140.601608,3910100
2022-03-15,144.869995,145.479996,142.589996,144.309998,141.414963,3337300
2022-03-16,144.759995,146.270004,142.839996,145.509995,142.590881,3813800
2022-03-17,145.309998,147.710007,144.149994,147.690002,144.727158,2786700
2022-03-18,147.070007,148.449997,145.220001,148.320007,145.344513,7882100
2022-03-21,148.690002,149.740005,147.399994,148.580002,145.599304,4514900
2022-03-22,149.449997,150.839996,148.500000,149.940002,146.932022,4252000
2022-03-23,149.690002,149.779999,147.559998,147.679993,144.717346,2637200
2022-03-24,148.119995,149.229996,147.399994,148.979996,145.991272,2028100
2022-03-25,149.270004,151.179993,148.910004,150.460007,147.441589,2247800
2022-03-28,149.929993,150.130005,147.190002,149.470001,146.471436,2679900
2022-03-29,151.000000,152.919998,150.039993,152.080002,149.029083,2693200
2022-03-30,151.330002,153.259995,150.770004,151.429993,148.392120,2395100
2022-03-31,150.449997,151.250000,148.800003,148.880005,145.893280,3193800
2022-04-01,149.630005,149.860001,146.850006,149.690002,146.687027,2196400
2022-04-04,149.059998,150.009995,146.080002,149.529999,146.530243,2631800
2022-04-05,148.649994,150.630005,148.509995,148.899994,145.912872,2148600
2022-04-06,147.330002,150.389999,147.050003,150.300003,147.284790,2705500
2022-04-07,149.389999,150.470001,147.559998,149.949997,146.941818,2199000
2022-04-08,151.000000,151.649994,149.380005,149.809998,146.804611,2790500
2022-04-11,150.449997,152.220001,149.960007,150.119995,147.108398,2478800
2022-04-12,151.339996,151.529999,148.089996,148.580002,145.599304,2612900
2022-04-13,148.520004,149.169998,147.570007,148.660004,145.677689,1992100
2022-04-14,148.649994,149.589996,147.210007,147.380005,144.423386,2331100
2022-04-18,147.449997,148.330002,145.750000,146.179993,143.247437,1775800
2022-04-19,146.850006,150.589996,146.850006,150.100006,147.088806,2296000
2022-04-20,150.809998,152.500000,150.529999,150.589996,147.568970,1979900
2022-04-21,151.979996,153.100006,151.309998,151.770004,148.725311,2337200
2022-04-22,150.800003,150.990005,148.240005,149.169998,146.177460,3157400
2022-04-25,148.710007,149.029999,145.880005,148.600006,145.618912,3432200
2022-04-26,145.410004,146.979996,142.869995,144.220001,141.326767,4840400
2022-04-27,144.779999,146.080002,143.729996,144.210007,141.316971,3124300
2022-04-28,144.750000,147.729996,144.119995,147.139999,144.188187,2537700
2022-04-29,147.300003,148.559998,143.869995,144.220001,141.326767,4152300
