Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,231.070007,232.279999,228.759995,231.949997,228.568466,3018000
2022-01-04,232.009995,235.639999,231.570007,234.169998,230.756104,3327600
2022-01-05,234.809998,236.330002,228.770004,228.860001,225.523529,3885800
2022-01-06,222.740005,232.660004,222.740005,231.350006,227.977234,4193200
2022-01-07,230.179993,233.199997,229.100006,230.779999,227.415543,3052900
2022-01-10,228.529999,228.639999,223.020004,227.419998,224.104523,4858100
2022-01-11,228.089996,228.710007,224.000000,227.550003,224.232620,3048900
2022-01-12,228.190002,230.139999,224.100006,224.470001,221.197525,4233300
2022-01-13,225.279999,226.800003,223.750000,225.830002,222.537689,3459000
2022-01-14,222.419998,224.300003,218.389999,221.399994,218.172272,5282600
2022-01-18,218.779999,220.949997,217.279999,220.009995,216.802536,4652500
2022-01-19,221.750000,228.300003,220.639999,223.839996,220.576721,4091200
2022-01-20,225.020004,229.309998,221.139999,221.720001,218.487610,4307900
2022-01-21,220.000000,220.889999,214.220001,217.250000,214.082779,7859300
2022-01-24,215.389999,221.029999,211.919998,220.580002,217.364243,5617700
2022-01-25,218.360001,218.679993,212.910004,214.679993,211.550232,4929100
2022-01-26,215.619995,217.169998,210.380005,211.710007,208.623566,4207500
2022-01-27,215.330002,217.320007,211.389999,212.179993,209.086685,4004300
2022-01-28,214.289993,217.789993,210.520004,217.669998,214.496643,2906200
2022-01-31,216.910004,220.729996,216.330002,220.429993,217.216415,4151100
2022-02-01,221.990005,222.520004,216.330002,219.229996,216.033905,4117400
2022-02-02,218.259995,220.089996,215.330002,217.610001,214.437515,4588500
2022-02-03,214.250000,218.320007,212.570007,213.220001,210.111526,6357800
2022-02-04,214.119995,215.500000,210.539993,214.039993,210.919571,3754700
2022-02-07,214.729996,215.160004,210.300003,211.289993,208.209671,4402800
2022-02-08,211.080002,214.660004,210.649994,212.949997,209.845459,2926600
2022-02-09,214.990005,217.179993,214.050003,216.639999,213.481674,2562700
2022-02-10,214.380005,217.500000,212.710007,213.839996,210.722488,3038100
2022-02-11,214.160004,214.750000,210.789993,211.559998,208.475723,2852400
2022-02-14,211.190002,211.500000,205.710007,208.570007,205.529343,4066700
2022-02-15,209.320007,209.320007,205.800003,207.179993,205.044373,4739300
2022-02-16,206.880005,208.850006,204.800003,207.809998,205.667877,3340600
2022-02-17,206.589996,206.949997,203.869995,204.000000,201.897156,3865900
2022-02-18,204.520004,206.630005,203.479996,204.389999,202.283127,3321700
2022-02-22,202.630005,203.179993,194.500000,196.350006,194.326019,5621300
2022-02-23,196.899994,197.869995,189.610001,189.899994,187.942490,4471300
2022-02-24,184.490005,191.759995,184.000000,191.550003,189.575485,3917700
2022-02-25,191.509995,199.500000,191.320007,199.220001,197.166428,4098500
2022-02-28,197.360001,201.179993,195.839996,199.770004,197.710754,6192200
2022-03-01,226.830002,227.100006,218.550003,219.429993,217.168091,15776100
2022-03-02,222.000000,226.119995,218.660004,224.899994,222.581711,6357700
2022-03-03,226.119995,229.190002,222.369995,223.839996,221.532639,4604600
2022-03-04,222.729996,225.089996,221.639999,224.100006,221.789963,3996100
2022-03-07,224.100006,224.610001,210.570007,211.039993,208.864578,5743400
2022-03-08,211.229996,213.910004,206.699997,208.809998,206.657562,4463200
2022-03-09,213.720001,218.419998,213.440002,216.000000,213.773453,3183200
2022-03-10,213.600006,215.479996,210.080002,214.779999,212.566025,3155300
2022-03-11,215.660004,216.529999,206.800003,206.970001,204.836533,4042600
2022-03-14,208.210007,210.910004,204.949997,208.759995,206.608078,3168500
2022-03-15,210.509995,216.199997,210.509995,215.350006,213.130157,2866700
2022-03-16,216.929993,218.699997,211.740005,215.589996,213.367676,3029800
2022-03-17,215.000000,220.899994,214.479996,220.630005,218.355728,3655400
2022-03-18,218.889999,226.139999,218.080002,226.050003,223.719864,6544800
2022-03-21,226.029999,228.460007,221.320007,223.000000,220.701309,3023500
2022-03-22,223.710007,224.630005,221.750000,222.770004,220.473679,2464000
2022-03-23,222.270004,222.729996,215.940002,216.720001,214.486038,2993500
2022-03-24,217.029999,218.710007,216.160004,217.039993,214.802719,2240400
2022-03-25,218.050003,219.929993,216.330002,218.610001,216.356552,2465700
2022-03-28,218.059998,219.520004,216.449997,219.520004,217.257172,2212000
2022-03-29,222.000000,224.570007,220.199997,222.929993,220.632004,3072200
2022-03-30,221.669998,223.690002,220.630005,221.960007,219.672012,2464900
2022-03-31,218.330002,220.199997,212.059998,212.220001,210.032425,4615500
2022-04-01,213.320007,214.130005,209.610001,210.539993,208.369736,3217100
2022-04-04,210.190002,214.610001,206.190002,214.410004,212.199860,3167000
2022-04-05,213.490005,218.369995,213.179993,214.789993,212.575912,2538500
2022-04-06,211.669998,217.089996,211.000000,215.940002,213.714081,3678500
2022-04-07,219.000000,229.809998,218.429993,228.190002,225.837799,7938100
2022-04-08,233.000000,236.070007,230.619995,233.339996,230.934708,6631200
2022-04-11,233.259995,235.960007,228.910004,229.309998,226.946243,3172200
2022-04-12,232.300003,235.410004,230.389999,231.339996,228.955322,3366600
2022-04-13,230.300003,235.190002,229.509995,233.820007,231.409775,2451300
2022-04-14,233.910004,238.190002,233.110001,237.199997,234.754929,3909700
2022-04-18,235.539993,241.259995,235.080002,239.389999,236.922333,3341800
2022-04-19,240.309998,247.199997,239.470001,246.050003,243.513702,4715700
2022-04-20,248.619995,250.970001,246.440002,249.320007,246.750000,3735500
2022-04-21,250.850006,254.869995,247.610001,248.169998,245.611832,3967700
2022-04-22,246.550003,247.199997,241.429993,241.679993,239.188736,3431300
2022-04-25,239.990005,242.919998,238.270004,241.660004,239.168961,3265100
2022-04-26,239.559998,242.500000,236.410004,236.500000,234.062134,2915500
2022-04-27,236.449997,237.529999,230.470001,230.970001,228.589142,2995300
2022-04-28,234.429993,237.619995,230.779999,236.389999,233.953262,2317800
2022-04-29,234.490005,235.830002,228.210007,228.649994,226.293060,3220700
2022-05-02,230.149994,233.000000,225.160004,229.779999,227.411407,3049000
2022-05-03,231.039993,234.490005,229.500000,232.539993,230.142944,3027600
2022-05-04,231.850006,238.589996,229.139999,237.429993,234.982544,3256300
2022-05-05,235.610001,235.860001,228.300003,230.759995,228.381302,3466500
2022-05-06,225.850006,229.660004,222.649994,225.210007,222.888519,3683300
2022-05-09,223.199997,228.179993,222.320007,224.199997,221.888931,4672300
2022-05-10,226.589996,228.750000,216.690002,219.110001,216.851395,3748000
2022-05-11,219.399994,220.919998,212.380005,213.490005,211.289337,3193600
2022-05-12,213.360001,220.820007,213.059998,217.270004,215.030365,3547400
2022-05-13,219.990005,223.300003,217.809998,219.729996,217.464996,3146700
2022-05-16,220.110001,221.649994,216.270004,219.250000,216.989944,3345600
2022-05-17,210.630005,215.580002,209.130005,215.279999,213.939072,6641600
2022-05-18,163.070007,168.000000,155.199997,161.610001,160.603378,50936800
2022-05-19,161.270004,161.429993,151.279999,153.429993,152.474319,23319000
2022-05-20,153.619995,155.800003,150.889999,155.360001,154.392303,12300200
2022-05-23,154.990005,156.110001,153.279999,153.899994,152.941391,7700100
2022-05-24,151.580002,152.089996,145.509995,149.949997,149.015991,10936600
2022-05-25,150.240005,156.979996,149.520004,156.419998,155.445694,8107700
2022-05-26,157.979996,163.330002,157.850006,163.199997,162.183472,7369700
2022-05-27,163.240005,167.199997,163.199997,167.139999,166.098923,6315500
2022-05-31,166.509995,166.789993,161.429993,161.880005,160.871689,8942100
2022-06-01,161.880005,163.160004,156.479996,156.520004,155.545074,4480900
2022-06-02,156.559998,161.059998,156.080002,160.910004,159.907730,4366000
2022-06-03,159.190002,162.860001,159.000000,161.039993,160.036911,4187700
2022-06-06,161.399994,162.050003,158.750000,159.669998,158.675461,3772300
2022-06-07,148.000000,157.949997,147.149994,155.979996,155.008438,33299700
2022-06-08,154.429993,159.630005,153.350006,156.699997,155.723953,6576000
2022-06-09,156.750000,158.289993,154.490005,154.550003,153.587357,5744300
2022-06-10,151.509995,152.720001,149.630005,149.669998,148.737747,5099600
2022-06-13,146.529999,147.389999,143.869995,144.809998,143.908020,5886000
2022-06-14,144.880005,146.429993,141.289993,142.699997,141.811157,5200800
2022-06-15,142.520004,149.270004,142.110001,147.440002,146.521637,6353100
2022-06-16,144.919998,147.080002,142.009995,142.889999,141.999969,5630300
2022-06-17,141.080002,141.800003,138.580002,139.300003,138.432343,10928100
2022-06-21,141.550003,145.699997,140.850006,144.699997,143.798691,6555500
2022-06-22,143.190002,144.320007,140.240005,140.809998,139.932922,4639700
2022-06-23,141.820007,147.300003,140.830002,146.809998,145.895554,5211100
2022-06-24,147.169998,151.000000,146.479996,150.419998,149.483063,6993100
2022-06-27,151.160004,151.929993,148.029999,149.610001,148.678116,3607200
2022-06-28,150.440002,151.309998,144.330002,144.520004,143.619827,4131800
2022-06-29,144.210007,144.490005,141.320007,141.899994,141.016129,4238900
2022-06-30,140.179993,143.229996,137.160004,141.229996,140.350311,5899900
2022-07-01,140.759995,142.500000,139.500000,142.380005,141.493149,3010200
2022-07-05,141.410004,146.059998,139.300003,145.710007,144.802414,3715100
2022-07-06,145.460007,146.080002,143.029999,144.809998,143.908020,2828500
2022-07-07,145.779999,150.130005,145.240005,149.960007,149.025940,3959500
2022-07-08,149.889999,150.029999,147.460007,147.990005,147.068207,2544900
2022-07-11,147.990005,148.710007,145.789993,146.389999,145.478180,2050800
2022-07-12,146.660004,149.660004,143.600006,144.559998,143.659576,3132800
2022-07-13,142.660004,147.330002,142.229996,145.440002,144.534088,2769000
2022-07-14,143.539993,146.550003,142.919998,146.289993,145.378784,2976000
2022-07-15,147.919998,148.679993,145.850006,146.669998,145.756424,3831500
2022-07-18,148.550003,152.779999,147.779999,149.360001,148.429672,4362700
2022-07-19,151.350006,153.539993,149.759995,153.360001,152.404755,3155900
2022-07-20,153.800003,156.610001,152.210007,156.500000,155.525208,3248100
2022-07-21,156.479996,158.750000,154.990005,158.660004,157.671753,3105200
2022-07-22,159.350006,160.789993,156.630005,157.740005,156.757477,2779800
2022-07-25,158.399994,158.479996,156.610001,157.490005,156.509033,2328000
2022-07-26,149.729996,152.619995,149.500000,151.809998,150.864410,4620000
2022-07-27,153.000000,155.839996,150.800003,154.600006,153.637039,3609300
2022-07-28,155.100006,160.059998,154.669998,159.419998,158.427017,3114000
2022-07-29,160.000000,164.039993,158.529999,163.380005,162.362350,5523000
2022-08-01,168.639999,169.110001,165.350006,165.550003,164.518829,4534700
2022-08-02,164.520004,166.330002,163.289993,163.479996,162.461716,3109400
2022-08-03,164.380005,169.649994,164.380005,167.919998,166.874069,4057000
2022-08-04,167.630005,168.500000,165.729996,166.559998,165.522537,3157600
2022-08-05,165.050003,166.899994,164.399994,166.130005,165.095230,2205400
2022-08-08,166.660004,170.990005,166.429993,166.970001,165.929993,2806400
2022-08-09,165.770004,166.080002,163.910004,165.119995,164.091507,2608600
2022-08-10,169.039993,172.929993,167.750000,169.669998,168.613174,4539900
2022-08-11,171.070007,172.990005,168.880005,169.600006,168.543610,4278800
2022-08-12,171.070007,172.490005,170.050003,172.479996,171.405655,2357300
2022-08-15,171.830002,174.160004,170.199997,173.389999,172.309998,3788600
2022-08-16,177.110001,183.889999,175.559998,180.190002,180.190002,9057600
2022-08-17,174.160004,177.990005,170.830002,175.339996,175.339996,13409000
2022-08-18,173.979996,175.139999,171.580002,173.050003,173.050003,4241300
2022-08-19,171.830002,171.919998,166.789993,167.039993,167.039993,5015800
2022-08-22,165.070007,165.979996,161.360001,161.960007,161.960007,4630100
2022-08-23,161.940002,162.820007,160.149994,161.970001,161.970001,3795100
2022-08-24,162.070007,164.539993,159.720001,163.130005,163.130005,3407100
2022-08-25,162.630005,167.550003,161.600006,167.500000,167.500000,3071400
