Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,358.059998,360.000000,342.109985,346.369995,345.265167,788400
2022-01-04,347.119995,356.420013,344.070007,354.980011,353.847687,862900
2022-01-05,354.000000,354.940002,341.440002,342.279999,341.188232,891600
2022-01-06,341.100006,343.510010,337.519989,342.190002,341.098511,768100
2022-01-07,340.779999,341.730011,331.269989,332.600006,331.539093,1010300
2022-01-10,329.350006,330.609985,322.079987,330.170013,329.116852,960200
2022-01-11,325.809998,327.019989,318.190002,325.470001,324.431824,883000
2022-01-12,328.000000,328.320007,318.390015,324.299988,323.265564,1133900
2022-01-13,326.859985,327.260010,316.450012,317.829987,316.816193,917800
2022-01-14,323.070007,325.730011,309.989990,316.119995,315.111633,1513100
2022-01-18,310.410004,317.440002,310.410004,313.760010,312.759186,968900
2022-01-19,314.630005,317.989990,311.059998,312.429993,311.433380,768900
2022-01-20,314.359985,318.600006,306.500000,306.989990,306.010773,1345600
2022-01-21,306.399994,307.130005,296.079987,296.809998,295.863220,6765500
2022-01-24,294.989990,310.220001,293.059998,309.049988,308.064178,1431500
2022-01-25,303.119995,305.700012,296.989990,299.970001,299.013184,856500
2022-01-26,302.390015,305.489990,290.000000,292.070007,291.138367,1009900
2022-01-27,295.950012,298.350006,285.000000,285.980011,285.067780,911200
2022-01-28,286.190002,293.510010,281.070007,293.489990,292.553833,821100
2022-01-31,292.910004,302.049988,291.899994,301.929993,300.966919,898900
2022-02-01,304.760010,311.799988,299.119995,306.190002,305.213318,1227400
2022-02-02,310.000000,324.869995,304.579987,324.220001,323.185791,1526900
2022-02-03,323.019989,333.709991,321.529999,327.649994,326.604889,1259800
2022-02-04,324.440002,327.040009,307.880005,309.579987,308.592499,920900
2022-02-07,308.739990,312.690002,304.920013,305.890015,304.914307,614500
2022-02-08,306.660004,313.899994,304.829987,310.570007,309.579376,710900
2022-02-09,314.429993,317.440002,311.450012,315.899994,314.892334,573800
2022-02-10,310.190002,316.459991,304.850006,307.170013,306.190216,672500
2022-02-11,307.959991,308.239990,293.779999,295.649994,294.706940,861400
2022-02-14,296.320007,298.079987,291.869995,293.950012,293.012390,688800
2022-02-15,299.540009,302.390015,294.779999,297.609985,296.660645,587100
2022-02-16,294.769989,297.820007,289.420013,297.269989,296.321777,574000
2022-02-17,294.959991,295.649994,289.089996,289.739990,288.815796,686000
2022-02-18,290.619995,293.239990,287.170013,287.959991,287.041473,593300
2022-02-22,287.649994,293.089996,283.230011,286.600006,285.685822,835500
2022-02-23,287.489990,289.390015,281.750000,282.480011,281.578979,796200
2022-02-24,280.049988,295.399994,277.579987,294.649994,293.710144,837000
2022-02-25,292.739990,305.059998,292.250000,303.809998,302.840912,833400
2022-02-28,300.399994,315.519989,300.309998,314.029999,313.028320,1447500
2022-03-01,311.779999,315.179993,305.709991,310.119995,309.426392,1476200
2022-03-02,312.350006,320.339996,310.570007,317.970001,317.258850,728700
2022-03-03,318.230011,327.170013,318.230011,324.450012,323.724365,972800
2022-03-04,325.609985,328.359985,317.380005,318.309998,317.598083,680300
2022-03-07,318.250000,319.470001,301.299988,302.010010,301.334534,929800
