Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,205.000000,206.520004,200.429993,201.839996,200.502441,490900
2022-01-04,203.059998,208.869995,201.929993,207.660004,206.283875,691500
2022-01-05,207.309998,208.740005,202.539993,203.360001,202.012360,582700
2022-01-06,203.779999,204.830002,199.029999,201.949997,200.611710,495100
2022-01-07,201.690002,201.690002,197.399994,200.110001,198.783905,522800
2022-01-10,199.500000,199.500000,193.729996,197.979996,196.668015,792800
2022-01-11,198.399994,199.830002,195.149994,199.050003,197.730927,690200
2022-01-12,200.339996,203.139999,200.179993,202.800003,201.456070,636800
2022-01-13,203.839996,206.160004,203.440002,204.190002,202.836868,777400
2022-01-14,201.690002,203.339996,197.410004,202.070007,200.730927,1034700
2022-01-18,201.910004,202.080002,199.089996,200.490005,199.161392,949600
2022-01-19,203.210007,203.399994,194.649994,200.649994,199.320313,1351000
2022-01-20,202.259995,205.330002,200.029999,200.410004,199.081924,851700
2022-01-21,199.449997,203.740005,197.479996,198.949997,197.631592,870500
2022-01-24,197.000000,203.470001,195.889999,202.669998,201.326935,845500
2022-01-25,200.419998,201.050003,192.490005,195.949997,194.651459,1084000
2022-01-26,200.789993,201.029999,194.000000,195.500000,194.204453,1033300
2022-01-27,196.360001,198.940002,186.809998,188.110001,186.863434,976000
2022-01-28,188.339996,191.940002,184.839996,191.899994,190.628296,575500
2022-01-31,191.000000,194.300003,189.470001,192.539993,191.264069,674500
2022-02-01,194.139999,197.350006,190.679993,192.149994,190.876648,614300
2022-02-02,192.149994,196.000000,188.520004,195.779999,194.482590,586600
2022-02-03,193.889999,196.259995,192.559998,193.309998,192.422104,501100
2022-02-04,193.130005,193.500000,187.839996,189.600006,188.729156,520200
2022-02-07,189.740005,189.740005,186.320007,186.559998,185.703110,511800
2022-02-08,187.210007,190.750000,186.059998,188.899994,188.032349,370300
2022-02-09,190.399994,195.770004,190.220001,194.389999,193.497147,497400
2022-02-10,191.619995,195.789993,190.539993,191.509995,190.630371,611600
2022-02-11,191.679993,194.039993,188.039993,189.970001,189.097458,572100
2022-02-14,190.960007,193.639999,189.369995,192.490005,191.605881,649800
2022-02-15,194.460007,199.320007,192.440002,193.009995,192.123474,518600
2022-02-16,192.710007,192.710007,186.770004,191.000000,190.122726,676500
2022-02-17,189.979996,191.179993,186.970001,187.839996,186.977219,416100
2022-02-18,189.399994,190.889999,185.339996,188.289993,187.425171,681400
2022-02-22,188.320007,190.669998,187.410004,189.149994,188.281219,771000
2022-02-23,189.910004,191.410004,188.509995,188.759995,187.893005,734500
2022-02-24,185.639999,189.460007,185.000000,188.910004,188.042328,620600
2022-02-25,189.039993,197.479996,188.779999,196.089996,195.189331,632100
2022-02-28,193.089996,203.729996,192.639999,202.929993,201.997925,1109800
2022-03-01,202.080002,205.000000,197.559998,200.360001,199.439728,686800
2022-03-02,202.500000,206.710007,201.399994,202.720001,201.788879,780700
2022-03-03,203.630005,206.720001,200.619995,201.240005,200.315689,727000
2022-03-04,200.000000,204.250000,199.529999,203.850006,202.913712,786000
2022-03-07,203.949997,207.479996,198.949997,199.949997,199.031601,793500
