Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,116.470001,117.800003,114.779999,116.680000,114.626328,5475700
2022-01-04,116.900002,117.050003,114.169998,114.239998,112.229271,8367600
2022-01-05,114.400002,114.959999,110.400002,110.440002,108.496162,8662300
2022-01-06,110.000000,111.879997,109.989998,111.139999,109.183838,6099900
2022-01-07,108.220001,109.709999,107.480003,107.570000,105.676674,11266400
2022-01-10,106.620003,107.010002,104.419998,106.029999,104.163773,8499400
2022-01-11,106.040001,106.169998,103.709999,104.040001,102.208809,13073200
2022-01-12,104.440002,105.320000,103.680000,103.870003,102.041794,11810500
2022-01-13,104.150002,104.669998,102.089996,102.400002,100.597672,9818500
2022-01-14,101.910004,101.910004,99.089996,100.120003,98.357796,13703200
2022-01-18,99.169998,99.360001,97.510002,97.730003,96.009865,11396000
2022-01-19,97.940002,98.389999,96.779999,96.870003,95.165001,10856800
2022-01-20,97.489998,98.940002,95.589996,95.720001,94.035248,20311500
2022-01-21,95.900002,98.410004,95.470001,96.309998,94.614853,13438300
2022-01-24,94.750000,98.349998,94.410004,98.099998,96.373352,17201400
2022-01-25,96.669998,98.089996,95.129997,97.010002,95.302536,12368500
2022-01-26,97.699997,98.639999,94.900002,95.580002,93.897713,11863000
2022-01-27,96.620003,97.169998,95.059998,95.320000,93.642281,7322200
2022-01-28,95.059998,97.220001,93.790001,97.209999,95.499016,8345400
2022-01-31,97.029999,98.400002,96.419998,98.320000,96.589478,8807700
2022-02-01,98.419998,99.029999,96.800003,98.760002,97.021736,11601900
2022-02-02,95.800003,99.150002,94.739998,97.730003,96.009865,15578800
2022-02-03,96.839996,97.470001,95.669998,95.940002,94.251366,8901100
2022-02-04,95.410004,95.940002,93.830002,95.000000,93.327911,8267600
2022-02-07,95.349998,96.110001,94.879997,95.190002,93.514572,6849000
2022-02-08,95.290001,96.029999,94.349998,94.919998,93.249313,7161000
2022-02-09,96.250000,97.970001,96.199997,97.129997,95.420425,9353700
2022-02-10,95.459999,96.809998,94.980003,95.309998,94.107208,9098800
2022-02-11,95.589996,96.489998,93.360001,93.730003,92.547150,6924800
2022-02-14,93.750000,94.489998,92.419998,93.650002,92.468155,7948500
2022-02-15,95.150002,95.459999,94.360001,94.510002,93.317307,7722200
2022-02-16,94.339996,95.550003,93.160004,95.180000,93.978851,6545800
2022-02-17,94.419998,94.629997,92.779999,93.050003,91.875725,6578200
2022-02-18,92.559998,94.050003,92.529999,93.339996,92.162064,6210600
2022-02-22,93.599998,94.040001,92.360001,93.110001,91.934967,8622500
2022-02-23,93.879997,93.879997,89.440002,89.650002,88.518631,9674800
2022-02-24,87.500000,91.199997,87.250000,91.010002,89.861473,9260500
2022-02-25,91.300003,92.790001,90.279999,92.580002,91.411659,7039400
2022-02-28,91.290001,92.309998,90.620003,91.790001,90.631622,8591500
2022-03-01,91.489998,91.510002,89.650002,90.139999,89.002449,7100700
2022-03-02,90.769997,93.279999,90.589996,92.769997,91.599258,10721100
2022-03-03,93.480003,93.500000,91.080002,91.529999,90.374908,6587400
2022-03-04,90.970001,91.160004,89.449997,90.029999,88.893837,7179800
2022-03-07,90.040001,90.050003,84.349998,84.459999,83.394135,14608700
2022-03-08,84.760002,86.919998,83.760002,84.000000,82.939941,10692000
2022-03-09,86.500000,88.129997,86.330002,87.599998,86.494499,8811600
2022-03-10,86.089996,87.360001,85.599998,87.160004,86.060066,9114300
2022-03-11,88.349998,88.809998,82.540001,82.730003,81.685966,15351700
2022-03-14,82.320000,82.339996,78.919998,79.290001,78.289375,18199300
2022-03-15,80.500000,83.440002,80.279999,83.120003,82.071045,12542300
2022-03-16,88.010002,90.089996,85.620003,87.410004,86.306908,21207900
