Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,170.210007,171.600006,169.100006,171.539993,168.227264,6012200
2022-01-04,171.059998,172.289993,170.600006,171.080002,167.776169,6748400
2022-01-05,172.000000,173.470001,171.619995,172.220001,168.894150,7016100
2022-01-06,172.149994,172.500000,170.800003,171.630005,168.315536,7301600
2022-01-07,171.460007,174.300003,171.130005,173.949997,170.590729,6986000
2022-01-10,173.690002,173.690002,172.160004,173.089996,169.747345,7698400
2022-01-11,172.990005,173.389999,170.110001,171.250000,167.942871,8341100
2022-01-12,169.610001,170.080002,168.339996,169.789993,166.511063,8116200
2022-01-13,169.000000,170.419998,168.460007,168.759995,165.500961,6159400
2022-01-14,168.630005,168.649994,167.149994,167.839996,164.598724,5847700
2022-01-18,167.100006,167.720001,166.009995,167.100006,163.873032,7815600
2022-01-19,167.199997,168.720001,166.320007,166.580002,163.363068,5926500
2022-01-20,167.289993,167.860001,164.929993,165.250000,162.058746,6011300
2022-01-21,166.190002,167.990005,164.470001,164.869995,161.686096,10550300
2022-01-24,164.000000,164.169998,158.259995,162.970001,159.822784,14054600
2022-01-25,162.360001,168.410004,161.580002,167.630005,164.392792,14081200
2022-01-26,167.539993,169.220001,166.229996,168.380005,165.128311,9963200
2022-01-27,169.389999,171.910004,169.000000,170.589996,167.295609,9066700
2022-01-28,170.860001,171.839996,169.300003,171.789993,168.472427,9783100
2022-01-31,171.500000,172.619995,170.820007,172.289993,168.962784,8054800
2022-02-01,171.740005,171.979996,169.429993,170.880005,167.580017,8154700
2022-02-02,169.649994,172.990005,169.649994,172.770004,169.433517,7382800
2022-02-03,172.259995,173.619995,171.039993,172.759995,169.423706,6240400
2022-02-04,171.000000,172.979996,170.119995,171.630005,168.315536,6392200
2022-02-07,171.410004,171.740005,170.009995,171.059998,167.756546,6065700
2022-02-08,171.020004,172.050003,170.479996,171.509995,168.197845,6296100
2022-02-09,172.070007,172.240005,171.250000,171.490005,168.178253,5387500
2022-02-10,171.210007,171.220001,169.300003,169.419998,166.148224,10355300
2022-02-11,169.119995,170.149994,167.539993,167.710007,164.471252,13125300
2022-02-14,167.710007,167.970001,163.809998,165.600006,162.401993,8967600
2022-02-15,166.130005,168.100006,166.009995,167.309998,164.078964,6631400
2022-02-16,166.490005,167.839996,165.710007,167.210007,163.980911,8482400
2022-02-17,167.210007,167.449997,164.919998,166.190002,162.980606,6227600
2022-02-18,164.979996,165.360001,162.940002,163.360001,161.233627,6423200
2022-02-22,163.570007,163.740005,160.440002,161.139999,159.042526,6868900
2022-02-23,161.509995,162.639999,160.850006,161.220001,159.121490,8016900
2022-02-24,159.779999,160.130005,155.720001,158.139999,156.081573,12883400
2022-02-25,160.000000,166.990005,159.699997,166.000000,163.839264,11340400
2022-02-28,162.869995,165.179993,162.380005,164.570007,162.427887,9373500
2022-03-01,163.039993,164.750000,162.410004,164.000000,161.865311,8737800
2022-03-02,164.410004,167.630005,164.039993,166.039993,163.878738,6793300
2022-03-03,166.699997,169.339996,166.320007,168.479996,166.286987,7333700
2022-03-04,167.639999,169.860001,166.850006,169.479996,167.273972,6302500
2022-03-07,168.300003,173.119995,167.360001,172.210007,169.968445,11663400
2022-03-08,172.039993,173.119995,168.509995,168.720001,166.523865,11100300
2022-03-09,170.009995,170.229996,167.889999,169.360001,167.155533,7248200
2022-03-10,168.559998,170.149994,168.080002,169.660004,167.451630,6171400
2022-03-11,169.130005,171.460007,169.020004,169.350006,167.145676,5188000
2022-03-14,170.679993,174.119995,170.350006,171.690002,169.455215,7729500
2022-03-15,173.330002,176.520004,172.550003,176.139999,173.847290,10554400
2022-03-16,175.460007,176.949997,172.559998,174.520004,172.248383,9603300
2022-03-17,175.210007,176.839996,174.199997,176.800003,174.498703,7472100
2022-03-18,177.000000,177.000000,173.660004,174.839996,172.564209,13809500
2022-03-21,174.660004,177.160004,174.320007,175.830002,173.541306,7574900
2022-03-22,175.830002,176.369995,173.910004,175.000000,172.722122,8442100
2022-03-23,175.229996,175.539993,174.089996,174.339996,172.070709,5254200
2022-03-24,175.000000,175.539993,174.070007,175.240005,172.959000,5012300
2022-03-25,175.690002,177.699997,175.220001,176.919998,174.617126,4809500
2022-03-28,176.649994,178.179993,176.350006,177.830002,175.515289,5604200
