Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,167.529999,167.910004,163.309998,164.669998,163.419662,5670500
2022-01-04,165.880005,167.179993,165.000000,166.389999,165.126587,6064200
2022-01-05,166.490005,167.009995,162.100006,162.250000,161.018036,5021000
2022-01-06,162.089996,163.190002,159.059998,161.039993,159.817215,4144600
2022-01-07,160.770004,161.139999,156.860001,156.970001,155.778137,5108000
2022-01-10,150.520004,151.330002,148.779999,150.440002,149.297714,10439000
2022-01-11,150.479996,150.839996,147.600006,150.300003,149.158783,8175400
2022-01-12,152.130005,153.460007,150.740005,152.210007,151.054276,6351200
2022-01-13,153.199997,153.600006,149.020004,149.589996,148.454163,4990900
2022-01-14,148.389999,148.839996,146.850006,148.179993,147.054855,6030500
2022-01-18,148.059998,148.830002,146.300003,146.949997,145.834213,6931000
2022-01-19,147.759995,149.100006,145.020004,145.110001,144.008179,4823800
2022-01-20,145.460007,147.380005,142.500000,142.729996,141.646240,5366500
2022-01-21,144.320007,146.360001,142.850006,142.949997,141.864563,7553400
2022-01-24,140.809998,146.309998,139.559998,146.000000,144.891403,9733200
2022-01-25,144.970001,147.960007,142.509995,145.479996,144.375351,8195400
2022-01-26,147.779999,148.970001,142.729996,143.990005,142.896683,7444600
2022-01-27,144.990005,147.350006,143.580002,144.639999,143.541733,6396400
2022-01-28,144.119995,146.029999,140.610001,145.910004,144.802109,6130200
2022-01-31,146.270004,148.179993,145.220001,148.070007,146.945709,6932200
2022-02-01,149.500000,149.679993,146.800003,148.220001,147.094574,6695000
2022-02-02,148.350006,149.460007,147.529999,148.710007,147.580841,5491700
2022-02-03,147.399994,148.460007,144.970001,145.309998,144.206650,5240200
2022-02-04,145.369995,146.479996,143.639999,145.389999,144.286041,4313400
2022-02-07,145.300003,146.119995,144.220001,145.139999,144.037949,3877500
2022-02-08,144.740005,145.500000,142.300003,143.529999,142.440186,5829400
2022-02-09,146.110001,147.360001,145.669998,146.259995,145.149445,4551000
2022-02-10,143.960007,147.539993,143.850006,144.820007,143.720383,5142600
2022-02-11,144.759995,145.059998,139.559998,140.179993,139.115616,6710500
2022-02-14,140.080002,143.210007,139.789993,141.589996,140.514893,6841200
2022-02-15,144.220001,146.320007,144.100006,145.580002,144.474609,7820200
